BANKNIFTYWK37600CE,4-13-2022,12:35:00 PM,145.9,157.75,133.7,139.8,1625275,8695100
BANKNIFTYWK37600CE,4-13-2022,12:40:00 PM,139.1,155.7,126.05,154.5,1323150,8759100
BANKNIFTYWK37600CE,4-13-2022,12:45:00 PM,153.9,165.55,141.35,144.6,1554825,8782225
BANKNIFTYWK37600CE,4-13-2022,12:50:00 PM,144.4,150.55,115.35,124.8,1204500,8492900
BANKNIFTYWK37600CE,4-13-2022,12:55:00 PM,124.9,136.85,112.95,124.3,1248550,8784075
BANKNIFTYWK37600CE,4-13-2022,1:00:00 PM,123.75,127.45,104.55,108.45,1243550,9312475
BANKNIFTYWK37600CE,4-13-2022,1:05:00 PM,108.5,127.8,99.7,123.85,1547900,10081500
BANKNIFTYWK37600CE,4-13-2022,1:10:00 PM,123.6,177.35,119.35,165.85,2577775,10163825
BANKNIFTYWK37600CE,4-13-2022,1:15:00 PM,166.35,189.45,155.8,178.7,1864525,8639175
BANKNIFTYWK37600CE,4-13-2022,1:20:00 PM,180.0,182.0,140.05,146.15,1324700,8170100
BANKNIFTYWK37600CE,4-13-2022,1:25:00 PM,146.65,146.65,98.65,107.1,2229325,8037325
BANKNIFTYWK37600CE,4-13-2022,1:30:00 PM,107.65,129.9,101.0,109.2,1643300,8936450
BANKNIFTYWK37600CE,4-13-2022,1:35:00 PM,109.75,124.6,87.7,96.3,1572475,8941875
BANKNIFTYWK37600CE,4-13-2022,1:40:00 PM,96.8,103.15,80.15,88.8,2099325,9356500
BANKNIFTYWK37600CE,4-13-2022,1:45:00 PM,89.8,95.85,66.4,66.6,2496600,10290850
BANKNIFTYWK37600CE,4-13-2022,1:50:00 PM,66.25,83.8,58.45,83.8,3414700,11735525
BANKNIFTYWK37600CE,4-13-2022,1:55:00 PM,84.05,84.05,60.1,65.1,2783375,12664275
BANKNIFTYWK37600CE,4-13-2022,2:00:00 PM,64.7,99.55,45.8,82.45,5918875,13436275
BANKNIFTYWK37600CE,4-13-2022,2:05:00 PM,82.7,94.05,73.0,79.45,3246650,12874125
BANKNIFTYWK37600CE,4-13-2022,2:10:00 PM,79.85,105.2,70.0,93.15,3673575,13126325
BANKNIFTYWK37600CE,4-13-2022,2:15:00 PM,94.3,128.1,87.75,107.0,3978100,11909925
BANKNIFTYWK37600CE,4-13-2022,2:20:00 PM,105.5,105.75,61.65,65.4,3799250,11107825
BANKNIFTYWK37600CE,4-13-2022,2:25:00 PM,68.05,68.05,44.25,55.6,5714675,12983675
BANKNIFTYWK37600CE,4-13-2022,2:30:00 PM,56.05,64.5,33.8,36.95,5462550,15068300
BANKNIFTYWK37600CE,4-13-2022,2:35:00 PM,37.05,46.9,31.35,43.7,5572725,16921875
BANKNIFTYWK37600CE,4-13-2022,2:40:00 PM,44.35,61.7,41.45,52.1,6843925,17220475
BANKNIFTYWK37600CE,4-13-2022,2:45:00 PM,52.25,54.15,26.8,31.35,7538975,17056400
BANKNIFTYWK37600CE,4-13-2022,2:50:00 PM,31.4,36.85,20.2,24.8,6824725,18378875
BANKNIFTYWK37600CE,4-13-2022,2:55:00 PM,25.1,29.65,11.45,12.0,8491350,19306700
BANKNIFTYWK37600CE,4-13-2022,3:00:00 PM,11.3,13.05,1.8,2.1,15220950,20645425
BANKNIFTYWK37600CE,4-13-2022,3:05:00 PM,2.15,3.4,0.8,0.95,8769600,20086150
BANKNIFTYWK37600CE,4-13-2022,3:10:00 PM,1.0,1.25,0.6,0.65,5069900,18606925
BANKNIFTYWK37600CE,4-13-2022,3:15:00 PM,0.7,0.9,0.3,0.35,3206125,14617425
BANKNIFTYWK37600CE,4-13-2022,3:20:00 PM,0.35,0.45,0.05,0.05,1948675,12532225
BANKNIFTYWK37600CE,4-13-2022,3:25:00 PM,0.1,0.1,0.05,0.05,698475,10241750
BANKNIFTYWK37600CE,4-13-2022,3:30:00 PM,0.1,0.1,0.05,0.05,698475,10241750
